-11.81 -11.44 -10.44 -9.50 -9.00 -8.62 -9.00 -4.25 0.12 -2.94 -2.50 -2.62 -1.62 -1.81 -1.75 -1.81 -1.88 -2.06 -2.19 -2.19 -2.00 -2.06
-12.06 -11.88 -11.06 -10.00 -9.25 -8.62 -8.88 -5.88 1.00 -3.25 -2.69 -2.69 -1.38 -1.38 -1.31 -1.44 -1.62 -2.00 -2.50 -2.81 -2.50 -2.38
-11.94 -11.81 -11.38 -10.62 -9.94 -9.19 -9.50 -7.19 1.81 -3.69 -2.94 -2.69 -1.19 -1.12 -1.06 -1.19 -1.50 -1.94 -2.56 -2.88 -2.69 -2.62
-11.19 -11.19 -11.06 -10.81 -10.56 -10.06 -10.56 -7.50 1.19 -3.81 -2.81 -2.31 -1.06 -1.06 -1.12 -1.31 -1.56 -1.94 -2.50 -2.75 -2.62 -2.62
-10.00 -10.12 -10.31 -10.50 -10.69 -10.62 -11.38 -7.31 0.19 -3.44 -2.31 -1.81 -0.94 -1.12 -1.44 -1.75 -1.81 -2.06 -2.31 -2.56 -2.44 -2.44
-8.81 -9.00 -9.44 -9.94 -10.31 -10.50 -11.56 -6.81 0.12 -2.94 -1.88 -1.69 -1.06 -1.50 -1.81 -2.19 -2.25 -2.50 -2.50 -2.75 -2.56 -2.50
-7.94 -8.19 -8.69 -9.25 -9.56 -9.81 -11.06 -6.06 0.31 -2.94 -2.00 -2.06 -1.44 -1.94 -2.12 -2.44 -2.81 -3.19 -3.12 -3.25 -3.06 -3.00
-7.62 -7.75 -8.19 -8.56 -8.81 -9.00 -10.00 -5.62 0.25 -3.62 -2.69 -2.62 -1.69 -2.06 -2.31 -2.75 -3.50 -3.94 -3.88 -3.69 -3.44 -3.50
-8.12 -7.94 -8.06 -8.19 -8.38 -8.44 -8.88 -6.25 -0.25 -4.31 -3.19 -2.38 -1.88 -2.12 -2.75 -3.50 -4.56 -5.12 -5.00 -4.38 -4.00 -4.00
-9.62 -9.06 -8.62 -8.38 -8.31 -8.31 -8.38 -8.06 -1.12 -4.38 -3.44 -2.00 -2.38 -2.81 -3.88 -4.56 -6.00 -6.75 -6.00 -4.94 -4.56 -4.44
-11.31 -10.75 -9.94 -9.25 -8.75 -8.69 -8.75 -9.56 -2.88 -3.75 -4.38 -2.81 -3.38 -4.00 -5.25 -5.81 -7.19 -7.88 -6.19 -5.06 -4.69 -4.50
-12.00 -11.81 -11.25 -10.44 -9.69 -9.44 -9.44 -9.69 -5.88 -3.06 -6.12 -4.31 -4.38 -5.12 -6.06 -6.81 -7.44 -7.62 -5.50 -4.75 -4.44 -4.38
-11.69 -11.62 -11.56 -11.25 -10.81 -10.38 -10.00 -9.56 -8.56 -4.06 -7.44 -6.38 -4.75 -5.56 -6.06 -6.69 -6.69 -6.38 -4.62 -4.31 -4.25 -4.56
-11.00 -10.81 -11.00 -11.44 -11.56 -11.12 -10.44 -9.81 -9.38 -7.06 -7.31 -7.12 -4.75 -5.38 -5.62 -5.88 -5.62 -5.06 -4.00 -4.06 -4.31 -4.69
-10.31 -10.00 -10.44 -11.25 -11.69 -11.38 -10.75 -10.12 -9.25 -8.94 -5.62 -5.38 -4.62 -5.19 -5.19 -5.19 -4.81 -4.31 -3.62 -3.88 -4.25 -4.56
-2.00 -2.25 -2.62 -3.25 1.62 5.75 4.12 3.31 2.88 2.75 2.69 2.69 2.81 2.88 2.56 1.88 1.25 0.81 0.38 -0.12 -0.44 -0.69
-2.00 -2.62 -3.31 -3.88 1.19 4.94 3.69 3.81 3.38 3.00 2.88 2.81 2.75 2.62 2.12 1.44 0.94 0.56 0.12 -0.38 -0.62 -0.69
-2.00 -2.75 -3.50 -4.00 0.44 4.06 4.12 5.25 4.44 3.25 2.88 2.69 2.62 2.44 1.81 1.06 0.62 0.38 -0.00 -0.44 -0.50 -0.44
-2.00 -2.62 -3.19 -3.25 -1.81 1.94 5.06 5.75 4.88 3.56 3.00 2.81 2.62 2.25 1.62 0.94 0.44 0.19 -0.06 -0.31 -0.25 -0.25
-2.06 -2.25 -2.50 -2.50 -2.94 1.13 5.12 5.19 5.50 4.12 2.88 2.56 2.31 1.88 1.31 0.75 0.38 0.19 0.06 -0.06 -0.06 -0.06
-2.00 -1.81 -1.81 -1.94 -2.50 -0.56 1.62 3.62 5.62 4.31 2.81 2.31 2.00 1.50 1.06 0.75 0.50 0.31 0.25 0.12 0.06 0.06
-1.88 -1.50 -1.44 -1.62 -2.00 -2.88 0.56 5.00 5.38 4.81 3.38 2.19 1.75 1.44 1.19 1.00 0.75 0.44 0.12 -0.06 -0.06 -0.00
-1.94 -1.56 -1.44 -1.62 -2.00 -3.25 0.94 5.44 4.69 4.19 3.00 2.00 1.75 1.62 1.38 1.12 0.81 0.38 0.06 -0.06 -0.25 -0.44
-2.12 -1.88 -1.75 -1.88 -2.19 -3.56 0.81 4.94 3.69 3.69 2.88 2.06 1.88 1.69 1.25 0.88 0.62 0.31 -0.06 -0.31 -0.62 -0.88
-2.44 -2.25 -2.12 -2.19 -2.44 -3.50 0.44 4.31 3.38 3.69 4.00 3.19 2.12 1.56 1.00 0.62 0.44 0.19 -0.25 -0.62 -0.88 -1.00
-2.62 -2.38 -2.31 -2.44 -2.62 -3.19 1.12 5.19 3.94 3.88 4.19 3.12 1.94 1.38 0.88 0.50 0.25 -0.06 -0.62 -1.00 -0.94 -0.88
-2.50 -2.31 -2.25 -2.38 -2.56 -3.00 1.44 5.31 4.31 4.44 4.25 3.06 1.88 1.25 0.88 0.56 0.12 -0.50 -1.19 -1.31 -0.88 -0.62
-2.12 -2.12 -2.25 -2.31 -2.44 -3.06 1.00 5.00 4.50 4.50 3.94 2.75 1.69 1.25 0.94 0.62 0.19 -0.50 -1.06 -1.19 -0.94 -0.75
-1.75 -1.94 -2.25 -2.50 -2.62 -3.44 0.69 4.69 4.00 4.19 3.69 2.56 1.62 1.25 1.00 0.69 0.25 -0.31 -0.81 -1.12 -1.06 -0.88
-1.38 -1.62 -2.12 -2.62 -3.00 -3.81 0.31 4.06 3.31 3.75 3.50 2.50 1.56 1.12 0.94 0.75 0.44 -0.00 -0.50 -0.88 -0.88 -0.75
-1.00 -1.19 -1.81 -2.69 -3.44 -4.00 -1.75 1.88 2.88 3.06 3.25 2.56 1.62 1.19 1.00 0.75 0.44 -0.00 -0.38 -0.69 -0.69 -0.56
-0.56 -0.75 -1.50 -2.62 -3.75 -4.38 -4.25 -0.50 2.25 2.38 3.31 2.75 1.75 1.19 0.94 0.69 0.31 -0.12 -0.44 -0.56 -0.50 -0.38
-0.25 -0.38 -1.19 -2.50 -3.88 -4.69 -4.81 -2.12 -0.06 1.31 3.25 2.62 1.62 1.12 0.88 0.56 0.19 -0.12 -0.38 -0.50 -0.44 -0.38
-0.19 -0.19 -1.00 -2.38 -3.81 -4.75 -4.50 -3.69 -3.19 0.31 3.19 2.25 1.44 1.06 0.81 0.50 0.19 -0.12 -0.38 -0.50 -0.50 -0.50
-0.38 -0.44 -1.12 -2.38 -3.75 -4.44 -4.00 -3.56 -3.94 0.06 3.31 2.00 1.38 0.88 0.62 0.38 0.12 -0.12 -0.38 -0.62 -0.69 -0.69
-0.75 -0.94 -1.56 -2.56 -3.56 -3.88 -3.44 -3.19 -3.62 -0.00 2.69 1.31 1.12 0.88 0.62 0.38 0.12 -0.19 -0.50 -0.75 -0.88 -0.94
-1.19 -1.50 -2.06 -2.88 -3.56 -3.38 -2.75 -2.69 -3.25 0.06 3.00 1.94 1.25 0.75 0.50 0.25 -0.06 -0.50 -0.94 -1.06 -1.00 -1.19
-1.81 -2.00 -2.56 -3.19 -3.44 -2.94 -2.31 -2.38 -2.88 0.19 2.50 1.44 1.12 0.75 0.50 0.19 -0.31 -0.88 -1.31 -1.38 -1.25 -1.44
-2.75 -2.75 -3.06 -3.44 -3.44 -2.75 -2.12 -2.19 -2.50 0.37 2.69 1.81 1.25 0.69 0.38 0.06 -0.44 -1.06 -1.56 -1.69 -1.56 -1.62
-3.81 -3.81 -4.00 -4.06 -3.56 -2.69 -2.12 -2.12 -2.25 0.37 2.44 1.62 1.00 0.50 0.19 -0.19 -0.69 -1.31 -1.81 -1.94 -1.75 -1.62
-4.56 -4.69 -4.81 -4.69 -4.00 -3.06 -2.50 -2.31 -2.19 0.31 2.19 1.38 0.81 0.38 0.06 -0.31 -0.88 -1.50 -1.88 -1.88 -1.69 -1.62
-11.06 -11.12 -10.94 -10.69 -7.62 1.12 -0.56 -1.94 -2.06 -2.31 -2.62 -2.81 -3.00 -3.12 -3.25 -3.31 -3.44 -3.25 -3.38 -3.38 -3.50 -3.50
-10.88 -10.88 -10.81 -10.75 -7.69 0.31 -2.50 -3.50 -2.81 -2.50 -2.38 -2.31 -2.12 -2.25 -2.12 -2.12 -2.50 -2.44 -2.56 -2.69 -2.75 -2.75
-10.25 -10.25 -10.31 -10.38 -9.69 -1.06 -2.81 -3.50 -2.94 -2.12 -1.88 -1.75 -1.56 -1.62 -1.38 -1.44 -1.69 -1.94 -2.06 -2.19 -2.19 -2.25
-9.50 -9.56 -9.81 -10.12 -11.06 -3.19 -1.94 -2.75 -2.19 -1.56 -1.38 -1.38 -1.31 -1.25 -1.12 -1.19 -1.31 -1.69 -1.75 -2.00 -1.94 -1.94
-8.94 -9.12 -9.56 -10.00 -10.56 -7.19 -0.75 -1.81 -1.06 -1.06 -0.94 -1.12 -1.12 -1.12 -1.12 -1.25 -1.38 -1.69 -1.75 -2.06 -1.94 -1.88
-8.75 -9.06 -9.44 -9.75 -9.81 -10.31 -0.69 -1.00 -0.81 -0.75 -0.56 -0.81 -0.94 -1.12 -1.19 -1.50 -1.69 -1.81 -1.88 -1.94 -1.94 -2.00
-8.88 -9.12 -9.31 -9.38 -9.38 -10.12 -3.19 0.19 -1.31 -0.56 -0.44 -0.56 -0.88 -1.25 -1.56 -1.88 -2.00 -1.88 -1.88 -1.81 -2.31 -2.50
-9.00 -9.06 -9.06 -8.88 -8.75 -8.75 -5.00 1.00 -1.81 -0.50 -0.56 -0.56 -1.00 -1.56 -1.94 -2.19 -2.12 -1.88 -1.94 -1.88 -3.00 -3.38
-9.00 -8.94 -8.69 -8.44 -8.12 -7.69 -5.81 1.56 -2.25 -1.00 -1.12 -1.00 -1.38 -1.81 -1.94 -2.00 -2.00 -1.94 -2.12 -2.00 -3.31 -3.94
-9.06 -8.94 -8.56 -8.31 -8.00 -7.38 -7.19 2.19 -2.31 -2.06 -2.19 -2.06 -1.62 -1.75 -1.62 -1.56 -1.69 -2.06 -2.25 -2.44 -3.50 -4.06
-9.31 -9.19 -8.88 -8.69 -8.56 -8.31 -6.69 1.88 -2.19 -2.56 -2.69 -2.56 -1.50 -1.44 -1.25 -1.31 -1.56 -2.31 -2.50 -3.19 -3.75 -4.00
-9.75 -9.69 -9.56 -9.44 -9.50 -9.88 -5.44 1.31 -2.50 -2.44 -2.44 -2.19 -1.31 -1.19 -1.12 -1.38 -1.94 -2.94 -3.31 -4.06 -4.06 -4.00
-10.25 -10.38 -10.38 -10.25 -10.25 -10.62 -5.81 0.69 -3.06 -2.50 -2.38 -2.19 -1.31 -1.25 -1.31 -1.81 -2.56 -3.69 -4.25 -4.62 -4.31 -4.12
-10.75 -11.00 -11.12 -11.00 -10.75 -10.50 -7.81 0.19 -3.69 -2.94 -2.81 -2.69 -1.56 -1.69 -1.94 -2.62 -3.31 -4.12 -4.69 -4.75 -4.44 -4.44
-11.12 -11.44 -11.69 -11.62 -11.25 -10.50 -10.06 -0.31 -4.25 -3.62 -3.31 -3.12 -2.00 -2.44 -2.94 -3.62 -4.06 -4.50 -4.75 -4.75 -4.56 -4.69
-11.19 -11.56 -11.88 -11.88 -11.50 -10.75 -11.19 -2.12 -4.00 -4.12 -3.69 -3.62 -2.56 -3.25 -3.81 -4.50 -4.62 -4.94 -4.62 -4.69 -4.62 -4.69
-10.88 -11.31 -11.62 -11.56 -11.19 -10.62 -10.75 -6.00 -2.81 -4.69 -4.38 -4.56 -3.19 -3.81 -4.19 -4.88 -5.06 -5.31 -4.75 -4.81 -4.69 -4.62
-10.38 -10.69 -10.88 -10.75 -10.38 -9.94 -9.69 -9.12 -3.56 -5.56 -5.19 -5.31 -3.50 -4.06 -4.31 -4.75 -5.38 -5.69 -5.06 -5.00 -4.81 -4.69
-9.81 -9.88 -9.88 -9.69 -9.38 -9.12 -9.00 -9.31 -7.62 -6.31 -5.31 -5.38 -3.44 -3.94 -4.38 -4.75 -5.56 -5.94 -5.25 -5.06 -4.88 -4.81
-9.25 -9.12 -8.88 -8.69 -8.44 -8.31 -8.50 -8.69 -9.94 -6.69 -4.94 -4.25 -3.50 -3.81 -4.44 -5.00 -5.75 -6.06 -5.44 -5.12 -4.88 -4.88
-8.81 -8.56 -8.19 -8.00 -7.75 -7.62 -8.00 -8.31 -9.50 -6.62 -5.00 -3.31 -3.62 -3.94 -4.56 -4.94 -5.75 -6.06 -5.38 -4.94 -4.81 -4.81
-8.56 -8.31 -8.00 -7.81 -7.50 -7.38 -7.75 -8.06 -9.31 -6.50 -5.38 -3.75 -3.62 -3.94 -4.50 -4.69 -5.50 -5.94 -5.19 -4.75 -4.69 -4.62
-9.00 -8.50 -8.12 -7.94 -7.62 -7.50 -7.81 -8.06 -9.19 -6.44 -5.31 -4.00 -3.50 -3.81 -4.38 -4.81 -5.38 -5.88 -5.06 -4.75 -4.56 -4.44
-10.31 -9.50 -8.75 -8.25 -7.88 -7.69 -7.94 -8.06 -8.94 -6.25 -4.88 -4.56 -3.19 -3.75 -4.25 -4.88 -5.44 -5.88 -5.00 -4.81 -4.62 -4.50
-11.56 -10.88 -10.00 -9.12 -8.31 -7.94 -8.00 -7.94 -8.56 -6.06 -4.12 -4.81 -3.06 -3.88 -4.25 -4.88 -5.62 -5.94 -5.00 -4.81 -4.75 -4.62
-11.94 -11.69 -11.12 -10.31 -9.25 -8.50 -8.25 -8.06 -8.38 -6.31 -2.94 -3.62 -3.31 -4.25 -4.62 -5.25 -5.88 -6.00 -5.00 -4.69 -4.69 -4.69
-1.38 -2.00 -2.50 -2.75 0.25 2.88 2.81 2.31 1.25 1.56 2.06 2.12 2.06 1.88 1.50 0.94 0.38 -0.25 -0.81 -1.19 -1.44 -1.62
-1.50 -1.94 -2.38 -3.00 0.69 3.50 2.69 2.62 1.94 2.19 2.44 2.19 1.81 1.44 1.06 0.62 0.19 -0.31 -0.88 -1.44 -1.81 -1.88
-1.38 -1.81 -2.44 -3.31 -0.00 2.75 2.56 3.69 3.50 2.94 2.50 2.06 1.62 1.19 0.69 0.25 -0.00 -0.44 -1.06 -1.62 -1.88 -1.81
-1.12 -1.88 -2.88 -3.81 -1.25 3.19 4.19 4.25 4.31 3.50 2.75 2.06 1.50 1.00 0.50 0.19 0.06 -0.31 -0.94 -1.50 -1.75 -1.75
-1.19 -2.19 -3.25 -4.00 -0.50 4.19 4.88 4.94 5.00 3.81 2.44 1.75 1.25 0.75 0.38 0.25 0.19 -0.25 -1.00 -1.69 -2.06 -2.06
-1.44 -2.50 -3.50 -3.62 0.44 4.75 5.12 5.12 4.88 3.50 2.06 1.44 1.12 0.81 0.56 0.50 0.31 -0.19 -1.00 -1.88 -2.31 -2.25
-1.94 -2.75 -3.25 -2.50 1.25 4.75 5.12 4.94 4.38 3.38 2.25 1.31 1.06 1.12 1.00 0.75 0.31 -0.38 -1.19 -1.94 -2.31 -2.31
-2.44 -2.88 -2.69 -1.44 1.06 4.00 4.94 4.25 3.38 2.69 2.00 1.31 1.19 1.25 1.12 0.75 0.12 -0.62 -1.38 -1.94 -2.19 -2.19
-2.81 -2.81 -2.06 -0.81 0.06 2.88 4.50 3.50 3.19 2.94 2.25 1.44 1.25 1.19 0.94 0.44 -0.19 -0.94 -1.56 -1.81 -1.94 -1.94
-2.94 -2.56 -1.69 -0.69 -0.31 1.94 3.75 3.19 3.44 3.50 2.94 1.94 1.12 0.94 0.62 0.12 -0.44 -1.00 -1.38 -1.50 -1.56 -1.56
-2.69 -2.44 -1.81 -0.94 -0.31 0.44 2.69 3.81 3.75 3.69 2.69 1.69 0.88 0.56 0.31 -0.06 -0.44 -0.81 -1.06 -1.25 -1.38 -1.25
-2.31 -2.38 -2.12 -1.44 -0.69 -0.38 1.75 3.38 3.69 3.69 2.31 1.38 0.56 0.12 -0.00 -0.25 -0.50 -0.75 -1.00 -1.25 -1.38 -1.12
-2.00 -2.19 -2.12 -1.75 -1.25 -1.00 -0.00 1.06 2.62 3.38 2.00 1.12 0.38 -0.19 -0.25 -0.31 -0.50 -0.69 -0.94 -1.38 -1.56 -1.25
-1.88 -1.94 -1.81 -1.75 -1.75 -1.69 -1.75 -1.81 0.62 2.94 2.06 1.06 0.38 -0.19 -0.31 -0.38 -0.44 -0.62 -1.00 -1.62 -1.88 -1.56
-1.94 -1.88 -1.62 -1.62 -2.00 -2.38 -2.50 -2.88 -1.50 1.81 2.38 1.19 0.50 -0.12 -0.31 -0.44 -0.56 -0.75 -1.19 -1.75 -1.94 -1.75
-1.94 -1.94 -1.81 -1.88 -2.25 -2.69 -3.00 -3.31 -2.69 0.75 2.44 1.31 0.62 -0.06 -0.38 -0.56 -0.75 -1.06 -1.56 -2.06 -2.19 -2.00
-1.81 -2.00 -2.19 -2.38 -2.69 -3.00 -3.19 -3.25 -3.38 -0.19 2.25 1.25 0.56 -0.12 -0.50 -0.88 -1.19 -1.56 -1.94 -2.25 -2.31 -2.19
-1.62 -1.88 -2.25 -2.75 -3.25 -3.50 -3.31 -2.94 -3.31 -0.31 2.31 1.12 0.44 -0.12 -0.50 -0.94 -1.44 -2.00 -2.38 -2.56 -2.50 -2.25
-1.38 -1.69 -2.19 -2.94 -3.69 -3.94 -3.44 -2.69 -2.75 0.06 2.31 1.06 0.44 -0.06 -0.44 -0.94 -1.56 -2.06 -2.38 -2.50 -2.44 -2.25
-1.25 -1.56 -2.12 -3.00 -3.81 -4.00 -3.31 -2.44 -2.25 0.31 2.19 1.06 0.44 -0.00 -0.31 -0.75 -1.31 -1.88 -2.25 -2.38 -2.31 -2.19
-1.31 -1.62 -2.19 -3.00 -3.69 -3.62 -2.88 -2.12 -2.00 0.06 1.44 0.62 0.38 0.06 -0.19 -0.56 -1.06 -1.56 -1.94 -2.19 -2.19 -2.12
-1.56 -1.88 -2.38 -2.88 -3.06 -2.69 -2.06 -1.75 -1.94 -0.75 0.50 0.62 0.50 0.12 -0.06 -0.38 -0.75 -1.31 -1.88 -2.19 -2.19 -2.12
-2.12 -2.25 -2.44 -2.50 -2.19 -1.62 -1.38 -1.50 -1.81 -1.69 -0.94 -0.12 0.06 -0.19 -0.31 -0.44 -0.81 -1.44 -2.00 -2.31 -2.31 -2.25
-2.69 -2.69 -2.44 -1.88 -1.25 -0.94 -1.00 -1.25 -1.50 -1.56 -1.50 -1.00 -0.50 -0.62 -0.75 -0.81 -1.12 -1.69 -2.31 -2.62 -2.56 -2.44
-3.06 -2.88 -2.12 -1.19 -0.69 -0.69 -0.88 -1.06 -1.12 -1.06 -1.06 -1.00 -0.88 -1.00 -1.12 -1.19 -1.62 -2.25 -2.69 -2.88 -2.69 -2.44
-3.31 -2.75 -1.69 -0.88 -0.62 -0.69 -0.88 -1.00 -0.94 -0.75 -0.75 -0.88 -1.00 -1.25 -1.44 -1.69 -2.19 -2.69 -2.94 -2.88 -2.62 -2.44
-8.75 -8.81 -8.81 -9.50 -3.75 -0.44 -3.88 -3.12 -2.88 -2.25 -1.88 -1.94 -1.88 -1.81 -1.62 -1.44 -1.50 -1.75 -2.12 -2.62 -3.50 -3.62
-9.44 -9.69 -9.69 -9.56 -6.81 1.00 -3.38 -3.00 -2.50 -1.94 -1.62 -1.75 -1.56 -1.50 -1.31 -1.19 -1.44 -1.75 -2.19 -2.81 -3.75 -3.81
-10.75 -11.12 -11.00 -10.38 -9.19 1.00 -2.25 -2.50 -2.12 -1.69 -1.44 -1.50 -1.31 -1.38 -1.25 -1.25 -1.62 -2.06 -2.38 -3.00 -3.88 -3.88
-11.69 -11.94 -11.69 -11.00 -11.06 -0.69 -1.31 -2.38 -1.88 -1.56 -1.38 -1.44 -1.38 -1.56 -1.56 -1.81 -2.06 -2.38 -2.56 -3.00 -3.88 -3.81
-11.62 -11.62 -11.38 -10.94 -11.69 -1.38 -1.06 -2.44 -1.81 -1.75 -1.38 -1.56 -1.69 -2.12 -2.25 -2.62 -2.75 -2.81 -2.94 -3.31 -3.94 -3.88
-10.81 -10.69 -10.50 -10.50 -11.44 -0.75 -1.31 -2.94 -2.25 -2.25 -1.56 -1.81 -2.12 -2.81 -2.94 -3.31 -3.50 -3.62 -3.81 -3.81 -4.00 -4.00
-9.75 -9.56 -9.56 -10.00 -10.88 -1.00 -1.81 -4.12 -3.25 -3.19 -2.75 -2.19 -2.62 -3.19 -3.56 -3.94 -4.19 -4.25 -4.69 -4.25 -4.19 -4.25
-8.88 -8.62 -8.81 -9.50 -10.31 -2.12 -2.38 -5.31 -4.69 -4.69 -4.50 -2.56 -2.88 -3.25 -3.75 -4.31 -4.50 -4.50 -5.06 -4.62 -4.56 -4.81
-8.31 -8.12 -8.44 -9.06 -9.56 -4.44 -2.44 -5.50 -5.62 -5.56 -5.38 -3.00 -2.88 -3.12 -3.44 -4.00 -4.25 -4.56 -5.12 -4.75 -4.75 -5.19
-8.31 -8.25 -8.50 -8.75 -8.81 -7.12 -2.31 -4.50 -5.38 -5.25 -5.31 -4.06 -2.75 -2.88 -3.06 -3.44 -3.62 -4.25 -4.69 -4.62 -4.62 -4.94
-8.81 -8.75 -8.75 -8.62 -8.31 -8.25 -3.25 -3.06 -4.62 -4.56 -4.81 -4.69 -2.62 -2.75 -2.81 -3.12 -3.12 -3.81 -4.12 -4.44 -4.38 -4.44
-9.31 -9.19 -9.00 -8.75 -8.19 -8.00 -5.06 -1.94 -3.69 -3.75 -4.12 -4.44 -2.56 -2.62 -2.62 -2.81 -2.94 -3.62 -4.12 -4.44 -4.31 -4.19
-9.56 -9.50 -9.38 -9.25 -8.69 -8.00 -6.81 -2.88 -2.81 -2.94 -3.44 -4.12 -2.19 -2.25 -2.31 -2.50 -2.75 -3.62 -4.31 -4.56 -4.50 -4.25
-9.69 -9.81 -9.94 -10.06 -9.75 -9.06 -8.19 -6.19 -4.31 -2.44 -2.88 -3.56 -1.69 -1.88 -2.06 -2.38 -2.69 -3.62 -4.38 -4.56 -4.62 -4.38
-9.94 -10.25 -10.50 -10.69 -10.69 -10.44 -9.69 -8.62 -7.94 -2.50 -2.69 -3.12 -1.50 -1.81 -2.19 -2.62 -3.00 -3.75 -4.44 -4.56 -4.62 -4.38
-10.31 -10.62 -10.81 -10.94 -11.00 -11.00 -10.94 -9.94 -10.75 -3.56 -3.12 -3.31 -1.75 -2.25 -2.75 -3.44 -3.69 -4.19 -4.50 -4.62 -4.56 -4.31
-10.44 -10.69 -10.81 -10.94 -10.88 -10.81 -11.00 -10.81 -12.00 -5.69 -3.81 -4.38 -2.62 -3.25 -3.56 -4.38 -4.69 -5.06 -4.88 -4.88 -4.62 -4.38
-10.12 -10.38 -10.50 -10.62 -10.50 -10.38 -10.50 -10.62 -11.88 -7.75 -4.25 -5.62 -3.69 -4.31 -4.38 -5.00 -5.75 -6.06 -5.44 -5.19 -4.88 -4.62
-9.62 -9.75 -9.88 -10.00 -9.88 -9.88 -10.00 -10.25 -11.19 -8.62 -4.38 -5.88 -4.12 -4.50 -4.75 -5.38 -6.44 -6.69 -5.88 -5.25 -5.00 -4.81
-9.00 -9.00 -9.06 -9.06 -9.06 -9.25 -9.56 -10.00 -10.62 -8.88 -4.25 -4.44 -3.88 -4.12 -4.88 -5.75 -6.81 -7.12 -6.25 -5.38 -5.06 -4.94
-8.38 -8.25 -8.19 -8.06 -8.19 -8.50 -9.12 -9.69 -10.06 -9.06 -4.38 -3.12 -3.44 -4.12 -5.31 -6.00 -7.12 -7.56 -6.38 -5.50 -5.19 -5.00
-8.06 -7.75 -7.50 -7.38 -7.56 -8.00 -8.75 -9.25 -9.50 -9.19 -5.88 -3.50 -3.38 -4.50 -5.88 -6.31 -7.31 -7.81 -6.25 -5.44 -5.12 -4.88
-8.25 -7.75 -7.38 -7.19 -7.50 -8.00 -8.56 -8.88 -9.12 -9.25 -8.38 -5.25 -4.12 -5.31 -6.38 -7.06 -7.44 -7.75 -5.94 -5.19 -4.88 -4.62
-8.75 -8.25 -7.81 -7.62 -7.94 -8.38 -8.62 -8.81 -9.00 -9.25 -9.56 -8.44 -5.38 -6.25 -6.75 -7.38 -7.38 -7.31 -5.50 -4.88 -4.69 -4.50
-9.19 -8.88 -8.44 -8.31 -8.50 -8.75 -8.81 -8.94 -8.94 -9.12 -9.06 -9.50 -6.06 -6.56 -6.69 -6.88 -6.81 -6.50 -5.00 -4.62 -4.50 -4.44
-9.50 -9.19 -8.88 -8.81 -8.81 -8.88 -8.88 -8.88 -8.69 -8.75 -7.12 -6.94 -5.88 -6.19 -5.88 -5.81 -5.75 -5.50 -4.50 -4.31 -4.31 -4.38
-1.81 -1.94 -1.19 3.44 6.12 4.44 3.81 3.31 2.25 1.50 1.06 0.81 0.94 1.19 1.25 1.31 1.12 0.12 -0.94 -1.12 -1.06 -1.19
-1.62 -1.62 0.25 4.50 5.88 4.69 4.25 3.50 2.31 1.44 1.06 0.94 1.06 1.25 1.19 1.19 0.94 -0.12 -1.25 -1.50 -1.31 -1.31
-1.06 -0.75 1.25 4.56 5.44 4.88 4.50 3.88 2.69 1.56 1.19 1.19 1.38 1.44 1.25 1.06 0.69 -0.31 -1.44 -1.81 -1.56 -1.38
-0.38 0.06 0.94 3.50 4.81 4.44 4.44 4.00 3.00 2.00 1.62 1.62 1.75 1.69 1.31 0.94 0.50 -0.31 -1.38 -1.94 -1.81 -1.62
-0.00 0.31 0.19 2.50 3.94 3.50 4.25 4.12 3.56 2.56 1.81 1.75 1.69 1.50 1.19 0.81 0.31 -0.44 -1.31 -2.00 -2.19 -2.06
-0.12 0.12 0.06 1.25 2.38 2.75 3.88 4.31 3.88 2.94 2.00 1.69 1.50 1.19 0.88 0.50 -0.06 -0.69 -1.38 -2.00 -2.19 -2.19
-0.62 -0.31 -0.19 -0.50 1.50 3.19 3.31 4.19 4.06 3.56 2.56 1.69 1.31 0.94 0.56 0.12 -0.38 -0.94 -1.50 -2.00 -2.31 -2.44
-1.12 -0.94 -0.81 -0.56 0.25 2.19 3.38 3.56 3.88 3.56 2.56 1.62 1.12 0.56 0.06 -0.38 -0.75 -1.19 -1.88 -2.44 -2.69 -2.75
-1.50 -1.50 -1.44 -1.12 -1.06 1.25 3.44 3.25 3.44 3.56 2.81 1.62 0.88 0.19 -0.31 -0.75 -1.19 -1.75 -2.38 -2.69 -2.88 -3.00
-1.75 -1.81 -1.88 -1.69 -1.31 -1.50 0.56 3.25 3.31 3.50 3.50 2.19 0.75 -0.00 -0.44 -0.88 -1.44 -2.06 -2.44 -2.50 -2.62 -2.75
-1.94 -1.94 -2.06 -2.00 -1.75 -1.62 -1.88 0.44 3.19 3.38 2.94 1.75 0.50 -0.19 -0.56 -0.94 -1.31 -1.69 -1.94 -2.06 -2.25 -2.44
-2.12 -2.06 -2.12 -2.06 -1.88 -1.75 -1.75 -1.88 1.44 3.88 2.44 1.56 0.56 -0.12 -0.50 -0.88 -1.12 -1.38 -1.69 -1.94 -2.00 -2.06
-2.31 -2.12 -2.12 -2.06 -1.94 -1.81 -1.69 -1.94 0.69 3.12 2.19 1.62 0.88 0.06 -0.25 -0.44 -0.75 -1.19 -1.62 -1.94 -1.94 -1.94
-2.44 -2.12 -2.00 -2.00 -1.94 -1.81 -1.62 -1.62 -1.06 1.81 3.00 1.81 1.12 0.50 0.25 -0.12 -0.69 -1.25 -1.75 -2.12 -2.12 -2.06
